ontology,root,fragment,text,llm_text,model,statements,unique_concepts,unique_relationships,total_relationships,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/sig/ont/fma/FMAID,http://purl.org/sig/ont/fma/preferred_name,http://purl.org/sig/ont/fma/synonym,http://www.w3.org/2002/07/owl#disjointWith,http://purl.org/sig/ont/fma/Talairach,http://purl.org/sig/ont/fma/non-English_equivalent,http://purl.org/sig/ont/fma/definition,http://www.w3.org/2000/01/rdf-schema#comment,http://purl.org/sig/ont/fma/EuProstate27,http://purl.org/sig/ont/fma/EuProstate16
fma,http://purl.org/sig/ont/fma/fma224118,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:integument_of_zygomatic_part_of_left_cheek a owl:Class ;
    rdfs:label ""Integument of zygomatic part of left cheek""@en ;
    ns1:FMAID 224118 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :superficial_fascia_of_zygomatic_part_of_left_cheek ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :zygomatic_part_of_left_cheek ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :integument_of_left_cheek ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :skin_of_zygomatic_part_of_left_cheek ],
        :integument_of_zygomatic_part_of_cheek ;
    :preferred_name ""Integument of zygomatic part of left cheek""^^xsd:string .

","integument of zygomatic part of left cheek is a type of an integument of zygomatic part of cheek.
integument of zygomatic part of left cheek is a type of at least constitutional part of some a zygomatic part of left cheek.
integument of zygomatic part of left cheek is a type of at least constitutional part some a skin of zygomatic part of left cheek.
integument of zygomatic part of left cheek is a type of at least constitutional part some a superficial fascia of zygomatic part of left cheek.
integument of zygomatic part of left cheek is a type of at least regional part of some an integument of left cheek.
integument of zygomatic part of left cheek preferred name a Integument of zygomatic part of left cheek.","The integument of the zygomatic part of the left cheek refers to the skin and superficial fascia that covers this specific area, which is a constitutional part of the overall integument of the left cheek.",llama3,6,11,7,21,5,1,5,4.0,4.0,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma64710,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:fibrous_membrane_of_articular_capsule_of_distal_interphalangeal_joint_of_left_fourth_toe a owl:Class ;
    rdfs:label ""Fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe""@en ;
    ns1:FMAID 64710 ;
    rdfs:subClassOf :fibrous_membrane_of_articular_capsule_of_distal_interphalangeal_joint_of_fourth_toe ;
    :preferred_name ""Fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe""^^xsd:string .

","fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe is a type of a fibrous membrane of articular capsule of distal interphalangeal joint of fourth toe.
fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe preferred name a Fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe.","The fibrous membrane of the articular capsule in the distal interphalangeal joint of the left fourth toe is also known as the fibrous membrane of the articular capsule in the distal interphalangeal joint of the fourth toe, and its preferred name is the Fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe.",llama3,2,3,5,5,1,1,1,,,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma293170,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:musculoskeletal_system_of_perineum a owl:Class ;
    rdfs:label ""Musculoskeletal system of perineum""@en ;
    ns1:FMAID 293170 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :musculature_of_perineum ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :skeletal_system_of_perineum ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :musculoskeletal_system_of_trunk ],
        :musculoskeletal_system_of_subdivision_of_trunk ;
    :preferred_name ""Musculoskeletal system of perineum""^^xsd:string .

","musculoskeletal system of perineum is a type of a musculoskeletal system of subdivision of trunk.
musculoskeletal system of perineum is a type of at least constitutional part some a musculature of perineum.
musculoskeletal system of perineum is a type of at least constitutional part some a skeletal system of perineum.
musculoskeletal system of perineum is a type of at least regional part of some a musculoskeletal system of trunk.
musculoskeletal system of perineum preferred name a Musculoskeletal system of perineum.","The musculoskeletal system of the perineum is a type of subdivision within the musculoskeletal system of the trunk, specifically comprising constitutional parts of the perineal musculature and skeletal system. It can also be considered as a regional part of the larger musculoskeletal system of the trunk, with its preferred name being the Musculoskeletal system of the perineum.",llama3,5,9,7,17,4,1,4,3.0,3.0,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma66788,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:type_b_synoviocyte a owl:Class ;
    rdfs:label ""Type B synoviocyte""@en ;
    ns1:FMAID 66788 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :synovial_intima ],
        :synoviocyte ;
    :preferred_name ""Type B synoviocyte""^^xsd:string ;
    :synonym ""Type B synovial cell""^^xsd:string .

","type b synoviocyte is a type of a synoviocyte.
type b synoviocyte is a type of at least constitutional part of some a synovial intima.
type b synoviocyte preferred name a Type B synoviocyte.
type b synoviocyte synonym a Type B synovial cell.","Here's the rewritten paragraph:

Type B synoviocytes are a specific type of synoviocyte, and they also make up at least a part of the synovial intima in some cases. They're commonly referred to as Type B synoviocytes, with their preferred name being exactly that - Type B synoviocyte. Another way to describe them is by using the synonym ""Type B synovial cell"".",llama3,4,6,8,10,2,1,2,1.0,1.0,1,1.0,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma47011,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:epimysium_of_adductor_magnus a owl:Class ;
    rdfs:label ""Epimysium of adductor magnus""@en ;
    ns1:FMAID 47011 ;
    rdfs:subClassOf :fascia_of_adductor_magnus ;
    owl:disjointWith :perimysium_of_adductor_magnus ;
    :preferred_name ""Epimysium of adductor magnus""^^xsd:string ;
    :synonym ""Adductor magnus epimysium""^^xsd:string .

","epimysium of adductor magnus is a type of a fascia of adductor magnus.
epimysium of adductor magnus is different from a perimysium of adductor magnus.
epimysium of adductor magnus preferred name a Epimysium of adductor magnus.
epimysium of adductor magnus synonym a Adductor magnus epimysium.","The epimysium of the adductor magnus muscle is a type of fascia that surrounds it, and it has its own unique characteristics. It's distinct from the perimysium, which is another layer of connective tissue found within the muscle itself. The preferred name for this structure is indeed ""Epimysium of adductor magnus"", and it also goes by the synonym ""Adductor magnus epimysium"".",llama3,4,4,7,7,1,1,1,,,1,1.0,1.0,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma61675,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:left_perineofemoral_line a owl:Class ;
    rdfs:label ""Left perineofemoral line""@en ;
    ns1:FMAID 61675 ;
    rdfs:subClassOf :perineofemoral_line ;
    :preferred_name ""Left perineofemoral line""^^xsd:string ;
    :synonym ""Left perineofemoral crease""^^xsd:string .

","left perineofemoral line is a type of a perineofemoral line.
left perineofemoral line preferred name a Left perineofemoral line.
left perineofemoral line synonym a Left perineofemoral crease.","The left perineofemoral line, also known as the Left perineofemoral line or simply referred to as the Left perineofemoral crease, is a type of its own kind.",llama3,3,3,6,6,1,1,1,,,1,1.0,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma264700,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:ectomolare a owl:Class ;
    rdfs:label ""Ectomolare""@en ;
    ns1:FMAID 264700 ;
    rdfs:subClassOf :anatomical_point_of_skull ;
    :preferred_name ""Ectomolare""^^xsd:string .

","ectomolare is a type of an anatomical point of skull.
ectomolare preferred name a Ectomolare.","The ectomolare, which is also referred to as the Ectomolare, is a specific anatomical point on the skull.",llama3,2,3,5,5,1,1,1,,,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma241614,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:bone_of_distal_metaphysis_of_distal_phalanx_of_right_little_finger a owl:Class ;
    rdfs:label ""Bone of distal metaphysis of distal phalanx of right little finger""@en ;
    ns1:FMAID 241614 ;
    rdfs:subClassOf :bone_of_distal_metaphysis_of_distal_phalanx_of_little_finger ;
    owl:disjointWith :bone_of_distal_metaphysis_of_distal_phalanx_of_left_little_finger ;
    :preferred_name ""Bone of distal metaphysis of distal phalanx of right little finger""^^xsd:string .

","bone of distal metaphysis of distal phalanx of right little finger is a type of a bone of distal metaphysis of distal phalanx of little finger.
bone of distal metaphysis of distal phalanx of right little finger is different from a bone of distal metaphysis of distal phalanx of left little finger.
bone of distal metaphysis of distal phalanx of right little finger preferred name a Bone of distal metaphysis of distal phalanx of right little finger.","The bone of the distal metaphysis of the distal phalanx of the right little finger is a specific type of bone, distinct from its counterpart on the left little finger. Its official name is indeed ""Bone of distal metaphysis of distal phalanx of right little finger"".",llama3,3,4,6,6,1,1,1,,,1,1.0,,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma315481,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:vasculature_of_endosteum_of_left_maxilla a owl:Class ;
    rdfs:label ""Vasculature of endosteum of left maxilla""@en ;
    ns1:FMAID 315481 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :vasculature_of_left_maxilla ],
        :vasculature_of_endosteum_of_maxilla ;
    :preferred_name ""Vasculature of endosteum of left maxilla""^^xsd:string .

","vasculature of endosteum of left maxilla is a type of a vasculature of endosteum of maxilla.
vasculature of endosteum of left maxilla is a type of at least regional part of some a vasculature of left maxilla.
vasculature of endosteum of left maxilla preferred name a Vasculature of endosteum of left maxilla.","The vasculature of the endosteum of the left maxilla refers to a specific type of blood vessel network found in the bone marrow of the left upper jawbone, which is a part of the overall vasculature of the maxilla. This term is also known as the Vasculature of the endosteum of the left maxilla.",llama3,3,6,7,9,2,1,2,1.0,1.0,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma83332,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:subendocardial_branch_of_septal_division_of_left_branch_of_atrioventricular_bundle a owl:Class ;
    rdfs:label ""Subendocardial branch of septal division of left branch of atrioventricular bundle""@en ;
    ns1:FMAID 83332 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :continuous_with ;
            owl:someValuesFrom :regular_ventricular_cardiac_myocyte ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :purkinje_myocyte_of_atrioventricular_bundle ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :conducting_system_of_left_ventricle ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :conducting_system_of_heart ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :cardiac_endomysium ],
        [ a owl:Restriction ;
            owl:onProperty :continuous_with ;
            owl:someValuesFrom :septal_division_of_left_branch_of_atrioventricular_bundle ],
        :subdivision_of_conducting_system_of_heart ;
    :definition ""Subdivision of conducting system of heart which is interpersed with the regular cardiac myocyte on the left stratum of the interventricular septum.""^^xsd:string ;
    :preferred_name ""Subendocardial branch of septal division of left branch of atrioventricular bundle""^^xsd:string .

","subendocardial branch of septal division of left branch of atrioventricular bundle definition a Subdivision of conducting system of heart which is interpersed with the regular cardiac myocyte on the left stratum of the interventricular septum..
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of a subdivision of conducting system of heart.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least constitutional part some a cardiac endomysium.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least constitutional part some a purkinje myocyte of atrioventricular bundle.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least continuous with some a regular ventricular cardiac myocyte.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least continuous with some a septal division of left branch of atrioventricular bundle.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least regional part of some a conducting system of heart.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least regional part of some a conducting system of left ventricle.
subendocardial branch of septal division of left branch of atrioventricular bundle preferred name a Subendocardial branch of septal division of left branch of atrioventricular bundle.","The subendocardial branch of the septal division of the left branch of the atrioventricular bundle is a subdivision of the heart's conducting system, situated within the cardiac myocytes on the left stratum of the interventricular septum. It is a constitutional part of the cardiac endomysium and Purkinje myocyte of the atrioventricular bundle, continuous with regular ventricular cardiac myocytes. This regional part of the conducting system plays a crucial role in the heart's functioning, particularly in the left ventricle.",llama3,9,13,8,30,7,1,7,6.0,6.0,1,1.0,,,,,1.0,,,
fma,http://purl.org/sig/ont/fma/fma25054,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:subdivision_of_trunk a owl:Class ;
    rdfs:label ""Subdivision of trunk""@en ;
    ns1:FMAID 25054 ;
    rdfs:comment """"""subdivision of cardinal body part, each instance of which is a regional part of trunk. Examples: back, front of trunk, thorax, abdomen, pelvis.
""""""^^xsd:string ;
    rdfs:subClassOf :subdivision_of_body_proper ;
    :preferred_name ""Subdivision of trunk""^^xsd:string ;
    :synonym ""Region of trunk""^^xsd:string,
        ""Trunk subdivision""^^xsd:string .

","subdivision of trunk is a type of a subdivision of body proper.
subdivision of trunk preferred name a Subdivision of trunk.
subdivision of trunk synonym a Region of trunk.
subdivision of trunk synonym a Trunk subdivision.","The subdivision of the trunk, also known as a region or trunk subdivision, refers to a specific part of the human body that is a type of subdivision within the overall body proper.",llama3,4,3,7,8,1,1,1,,,1,1.0,2.0,,,,,1.0,,
fma,http://purl.org/sig/ont/fma/fma51820,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:bone_of_distal_phalanx_of_left_big_toe a owl:Class ;
    rdfs:label ""Bone of distal phalanx of left big toe""@en ;
    ns1:FMAID 51820 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part ;
            owl:someValuesFrom :compact_bone_of_distal_phalanx_of_left_big_toe ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :bony_part_of_distal_phalanx_of_left_big_toe ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part ;
            owl:someValuesFrom :trabecular_bone_of_distal_phalanx_of_left_big_toe ],
        :bone_of_distal_phalanx_of_big_toe ;
    :preferred_name ""Bone of distal phalanx of left big toe""^^xsd:string ;
    :synonym ""Bone of distal phalanx of left great toe""^^xsd:string .

","bone of distal phalanx of left big toe is a type of a bone of distal phalanx of big toe.
bone of distal phalanx of left big toe is a type of at least constitutional part of some a bony part of distal phalanx of left big toe.
bone of distal phalanx of left big toe is a type of at least regional part some a compact bone of distal phalanx of left big toe.
bone of distal phalanx of left big toe is a type of at least regional part some a trabecular bone of distal phalanx of left big toe.
bone of distal phalanx of left big toe preferred name a Bone of distal phalanx of left big toe.
bone of distal phalanx of left big toe synonym a Bone of distal phalanx of left great toe.","The bone of the distal phalanx of the left big toe is a type of bone found in the distal phalanx of the big toe, and it's also a constitutional part, regional part, or compact/trabecular bone of that specific area. It's officially known as the ""Bone of distal phalanx of left big toe"" and can also be referred to as the ""Bone of distal phalanx of left great toe"".",llama3,6,9,8,18,4,1,4,3.0,3.0,1,1.0,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma85653,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:wall_of_trunk_of_middle_suprarenal_artery a owl:Class ;
    rdfs:label ""Wall of trunk of middle suprarenal artery""@en ;
    ns1:FMAID 85653 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :trunk_of_middle_suprarenal_artery ],
        :wall_of_trunk_of_artery ;
    :preferred_name ""Wall of trunk of middle suprarenal artery""^^xsd:string .

","wall of trunk of middle suprarenal artery is a type of a wall of trunk of artery.
wall of trunk of middle suprarenal artery is a type of at least constitutional part of some a trunk of middle suprarenal artery.
wall of trunk of middle suprarenal artery preferred name a Wall of trunk of middle suprarenal artery.","The wall of the trunk of the middle suprarenal artery, also known as the Wall of trunk of middle suprarenal artery, is essentially the same thing as the constitutional part of the trunk of the middle suprarenal artery.",llama3,3,6,7,9,2,1,2,1.0,1.0,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma50426,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:left_thalamotuberal_artery a owl:Class ;
    rdfs:label ""Left thalamotuberal artery""@en ;
    ns1:FMAID 50426 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part ;
            owl:someValuesFrom :trunk_of_left_thalamotuberal_artery ],
        [ a owl:Restriction ;
            owl:onProperty :branch_of ;
            owl:someValuesFrom :left_posterior_communicating_artery ],
        :thalamotuberal_artery ;
    :preferred_name ""Left thalamotuberal artery""^^xsd:string .

","left thalamotuberal artery is a type of a thalamotuberal artery.
left thalamotuberal artery is a type of at least branch of some a left posterior communicating artery.
left thalamotuberal artery is a type of at least regional part some a trunk of left thalamotuberal artery.
left thalamotuberal artery preferred name a Left thalamotuberal artery.","The left thalamotuberal artery, also known as the Left thalamotuberal artery, is a type of branch that originates from the left posterior communicating artery and is a regional part of the trunk of the same artery.",llama3,4,8,7,13,3,1,3,2.0,2.0,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma0323568,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:superficial_fascia_of_plantar_part_of_toe a owl:Class ;
    rdfs:label ""Superficial fascia of plantar part of toe""@en ;
    ns1:FMAID 323568 ;
    rdfs:subClassOf :superficial_fascia_of_region_of_toe ;
    :preferred_name ""Superficial fascia of plantar part of toe""^^xsd:string .

","superficial fascia of plantar part of toe is a type of a superficial fascia of region of toe.
superficial fascia of plantar part of toe preferred name a Superficial fascia of plantar part of toe.","The superficial fascia of the plantar part of the toe, also known as the superficial fascia of the plantar part of the toe, is a type of superficial fascia that specifically refers to the region of the toe.",llama3,2,3,5,5,1,1,1,,,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma60292,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:body_of_nail_of_third_toe a owl:Class ;
    rdfs:label ""Body of nail of third toe""@en ;
    ns1:FMAID 60292 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :nail_of_third_toe ],
        :body_of_nail_of_toe ;
    :preferred_name ""Body of nail of third toe""^^xsd:string .

","body of nail of third toe is a type of a body of nail of toe.
body of nail of third toe is a type of at least regional part of some a nail of third toe.
body of nail of third toe preferred name a Body of nail of third toe.","The ""Body of nail of third toe"" is also known as the ""Body of nail of third toe"", and it's a specific part of the nail on the third toe, which is a regional part of that particular nail.",llama3,3,6,7,9,2,1,2,1.0,1.0,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma301459,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:head_of_right_pectoralis_major a owl:Class ;
    rdfs:label ""Head of right pectoralis major""@en ;
    ns1:FMAID 301459 ;
    rdfs:subClassOf :head_of_pectoralis_major ;
    owl:disjointWith :head_of_left_pectoralis_major ;
    :preferred_name ""Head of right pectoralis major""^^xsd:string .

","head of right pectoralis major is a type of a head of pectoralis major.
head of right pectoralis major is different from a head of left pectoralis major.
head of right pectoralis major preferred name a Head of right pectoralis major.","The head of the right pectoralis major muscle, also known as the ""Head of right pectoralis major"", is a specific type of head that belongs to the pectoralis major muscle. Notably, it differs from its counterpart on the left side, and its preferred name is indeed ""Head of right pectoralis major"".",llama3,3,4,6,6,1,1,1,,,1,1.0,,1.0,,,,,,
fma,http://purl.org/sig/ont/fma/fma4421,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:muscular_branch_of_lateral_branch_of_dorsal_branch_of_left_third_posterior_intercostal_artery a owl:Class ;
    rdfs:label ""Muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery""@en ;
    ns1:FMAID 4421 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :branch_of ;
            owl:someValuesFrom :lateral_branch_of_dorsal_branch_of_left_third_posterior_intercostal_artery ],
        :muscular_branch_of_lateral_branch_of_dorsal_branch_of_third_posterior_intercostal_artery ;
    :preferred_name ""Muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery""^^xsd:string .

","muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery is a type of a muscular branch of lateral branch of dorsal branch of third posterior intercostal artery.
muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery is a type of at least branch of some a lateral branch of dorsal branch of left third posterior intercostal artery.
muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery preferred name a Muscular branch of lateral branch of dorsal branch of left third posterior intercostal artery.","The muscular branch of the lateral branch of the dorsal branch of the left third posterior intercostal artery is also known as the muscular branch of the lateral branch of the dorsal branch of the third posterior intercostal artery, and it's a type of branch that originates from the lateral branch of the dorsal branch of the left third posterior intercostal artery.",llama3,3,6,7,9,2,1,2,1.0,1.0,1,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma0328766,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:posteromedial_part_of_right_side_of_middle_part_of_peripheral_zone_of_prostate a owl:Class ;
    rdfs:label ""Posteromedial part of right side of middle part of peripheral zone of prostate""@en ;
    ns1:FMAID 328766 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :medial_to ;
            owl:someValuesFrom :posterolateral_part_of_right_side_of_middle_part_of_peripheral_zone_of_prostate ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :right_side_of_middle_part_of_peripheral_zone_of_prostate ],
        :subdivision_of_middle_part_of_peripheral_zone_of_prostate ;
    owl:disjointWith :lateral_part_of_right_side_of_middle_part_of_peripheral_zone_of_prostate,
        :posterolateral_part_of_right_side_of_middle_part_of_peripheral_zone_of_prostate,
        :posteromedial_part_of_left_side_of_middle_part_of_peripheral_zone_of_prostate ;
    :pi_rads_v1_16_id ""3p""^^xsd:string ;
    :pi_rads_v1_27_id ""3p""^^xsd:string .

","posteromedial part of right side of middle part of peripheral zone of prostate PI RADS v1 16 ID a 3p.
posteromedial part of right side of middle part of peripheral zone of prostate PI RADS v1 27 ID a 3p.
posteromedial part of right side of middle part of peripheral zone of prostate is a type of a subdivision of middle part of peripheral zone of prostate.
posteromedial part of right side of middle part of peripheral zone of prostate is a type of at least medial to some a posterolateral part of right side of middle part of peripheral zone of prostate.
posteromedial part of right side of middle part of peripheral zone of prostate is a type of at least regional part of some a right side of middle part of peripheral zone of prostate.
posteromedial part of right side of middle part of peripheral zone of prostate is different from (a posterolateral part of right side of middle part of peripheral zone of prostate, and a posteromedial part of left side of middle part of peripheral zone of prostate, and a lateral part of right side of middle part of peripheral zone of prostate).","The posteromedial part of the right side of the middle part of the peripheral zone of the prostate is a specific region that can be classified as PI RADS v1 16 or 27. This area is a type of subdivision within the middle part of the peripheral zone, and it's characterized by being medial to some parts and regional to others on the right side. Notably, this region is distinct from other areas such as the posterolateral part of the right side, the posteromedial part of the left side, or the lateral part of the right side.",llama3,6,10,9,17,3,1,3,2.0,2.0,1,,,3.0,,,,,1.0,1.0
fma,http://purl.org/sig/ont/fma/fma225631,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:articular_part_of_humerus a owl:Class ;
    rdfs:label ""Articular part of humerus""@en ;
    ns1:FMAID 225631 ;
    rdfs:subClassOf :articular_part_of_long_bone ;
    :preferred_name ""Articular part of humerus""^^xsd:string .

","articular part of humerus is a type of an articular part of long bone.
articular part of humerus preferred name a Articular part of humerus.","The articular part of the humerus, which is also known as the articular part of the humerus, is a specific type of articular part found in long bones.",llama3,2,3,5,5,1,1,1,,,1,1.0,,,,,,,,
