ontology,root,fragment,text,llm_text,model,statements,unique_concepts,unique_relationships,total_relationships,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.org/sig/ont/fma/FMAID,http://purl.org/sig/ont/fma/preferred_name,http://purl.org/sig/ont/fma/synonym,http://www.w3.org/2002/07/owl#disjointWith,http://purl.org/sig/ont/fma/Talairach,http://purl.org/sig/ont/fma/non-English_equivalent,http://purl.org/sig/ont/fma/definition,http://www.w3.org/2000/01/rdf-schema#comment,http://purl.org/sig/ont/fma/EuProstate27,http://purl.org/sig/ont/fma/EuProstate16,http://purl.org/dc/elements/1.1/description
fma,http://purl.org/sig/ont/fma/fma259435,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:cavity_of_left_humerus a owl:Class ;
    rdfs:label ""Cavity of left humerus""@en ;
    ns1:FMAID 259435 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part ;
            owl:someValuesFrom :medullary_cavity_of_left_humerus ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part ;
            owl:someValuesFrom :network_of_trabecular_spaces_in_bone_tissue_of_left_humerus ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :left_humerus ],
        :cavity_of_humerus ;
    :preferred_name ""Cavity of left humerus""^^xsd:string .

","cavity of left humerus is a type of a cavity of humerus.
cavity of left humerus is a type of at least constitutional part of some a left humerus.
cavity of left humerus is a type of at least regional part some a medullary cavity of left humerus.
cavity of left humerus is a type of at least regional part some a network of trabecular spaces in bone tissue of left humerus.
cavity of left humerus preferred name a Cavity of left humerus.","The cavity of the left humerus is a specific type of cavity found in the humerus. It is an essential part of the left humerus and serves as a regional part of the medullary cavity of the left humerus. Additionally, it is associated with the network of trabecular spaces within the bone tissue of the left humerus. The preferred name for this structure is ""Cavity of left humerus.""",gpt-4o,5,9,7,17,4,1.0,4.0,3.0,3.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma47013,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:epimysium_of_left_adductor_magnus a owl:Class ;
    rdfs:label ""Epimysium of left adductor magnus""@en ;
    ns1:FMAID 47013 ;
    rdfs:subClassOf :epimysium_of_adductor_magnus ;
    :preferred_name ""Epimysium of left adductor magnus""^^xsd:string ;
    :synonym ""Left adductor magnus epimysium""^^xsd:string .

","epimysium of left adductor magnus is a type of an epimysium of adductor magnus.
epimysium of left adductor magnus preferred name a Epimysium of left adductor magnus.
epimysium of left adductor magnus synonym a Left adductor magnus epimysium.","The epimysium of the left adductor magnus is a specific type of epimysium associated with the adductor magnus. Its preferred name is ""Epimysium of left adductor magnus,"" and it is also known synonymously as ""Left adductor magnus epimysium.""",gpt-4o,3,3,6,6,1,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma224118,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:integument_of_zygomatic_part_of_left_cheek a owl:Class ;
    rdfs:label ""Integument of zygomatic part of left cheek""@en ;
    ns1:FMAID 224118 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :superficial_fascia_of_zygomatic_part_of_left_cheek ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :zygomatic_part_of_left_cheek ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :integument_of_left_cheek ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :skin_of_zygomatic_part_of_left_cheek ],
        :integument_of_zygomatic_part_of_cheek ;
    :preferred_name ""Integument of zygomatic part of left cheek""^^xsd:string .

","integument of zygomatic part of left cheek is a type of an integument of zygomatic part of cheek.
integument of zygomatic part of left cheek is a type of at least constitutional part of some a zygomatic part of left cheek.
integument of zygomatic part of left cheek is a type of at least constitutional part some a skin of zygomatic part of left cheek.
integument of zygomatic part of left cheek is a type of at least constitutional part some a superficial fascia of zygomatic part of left cheek.
integument of zygomatic part of left cheek is a type of at least regional part of some an integument of left cheek.
integument of zygomatic part of left cheek preferred name a Integument of zygomatic part of left cheek.","The integument of the zygomatic part of the left cheek is a specific type of the integument of the zygomatic part of the cheek. It is a constitutional part of the zygomatic part of the left cheek, encompassing the skin and the superficial fascia in that region. Additionally, it is considered a regional part of the integument of the left cheek. The preferred name for this is the Integument of the zygomatic part of the left cheek.",gpt-4o,6,11,7,21,5,1.0,5.0,4.0,4.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma64710,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:fibrous_membrane_of_articular_capsule_of_distal_interphalangeal_joint_of_left_fourth_toe a owl:Class ;
    rdfs:label ""Fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe""@en ;
    ns1:FMAID 64710 ;
    rdfs:subClassOf :fibrous_membrane_of_articular_capsule_of_distal_interphalangeal_joint_of_fourth_toe ;
    :preferred_name ""Fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe""^^xsd:string .

","fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe is a type of a fibrous membrane of articular capsule of distal interphalangeal joint of fourth toe.
fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe preferred name a Fibrous membrane of articular capsule of distal interphalangeal joint of left fourth toe.","The fibrous membrane of the articular capsule of the distal interphalangeal joint of the left fourth toe is a specific type of fibrous membrane found in the articular capsule of the distal interphalangeal joint of the fourth toe. The preferred name for this structure is the ""Fibrous membrane of the articular capsule of the distal interphalangeal joint of the left fourth toe.""",gpt-4o,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma293170,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:musculoskeletal_system_of_perineum a owl:Class ;
    rdfs:label ""Musculoskeletal system of perineum""@en ;
    ns1:FMAID 293170 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :musculoskeletal_system_of_trunk ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :musculature_of_perineum ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :skeletal_system_of_perineum ],
        :musculoskeletal_system_of_subdivision_of_trunk ;
    :preferred_name ""Musculoskeletal system of perineum""^^xsd:string .

","musculoskeletal system of perineum is a type of a musculoskeletal system of subdivision of trunk.
musculoskeletal system of perineum is a type of at least constitutional part some a musculature of perineum.
musculoskeletal system of perineum is a type of at least constitutional part some a skeletal system of perineum.
musculoskeletal system of perineum is a type of at least regional part of some a musculoskeletal system of trunk.
musculoskeletal system of perineum preferred name a Musculoskeletal system of perineum.","The musculoskeletal system of the perineum is a specific type of musculoskeletal system that is a subdivision of the trunk. It includes essential parts of the musculature and skeletal system of the perineum. Additionally, it is considered a regional part of the musculoskeletal system of the trunk. The preferred name for this system is the Musculoskeletal System of the Perineum.",gpt-4o,5,9,7,17,4,1.0,4.0,3.0,3.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma66788,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:type_b_synoviocyte a owl:Class ;
    rdfs:label ""Type B synoviocyte""@en ;
    ns1:FMAID 66788 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :synovial_intima ],
        :synoviocyte ;
    :preferred_name ""Type B synoviocyte""^^xsd:string ;
    :synonym ""Type B synovial cell""^^xsd:string .

","type b synoviocyte is a type of a synoviocyte.
type b synoviocyte is a type of at least constitutional part of some a synovial intima.
type b synoviocyte preferred name a Type B synoviocyte.
type b synoviocyte synonym a Type B synovial cell.","A Type B synoviocyte is a kind of synoviocyte and is a part of the synovial intima. Its preferred name is Type B synoviocyte, and it is also known as a Type B synovial cell.",gpt-4o,4,6,8,10,2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma47011,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:epimysium_of_adductor_magnus a owl:Class ;
    rdfs:label ""Epimysium of adductor magnus""@en ;
    ns1:FMAID 47011 ;
    rdfs:subClassOf :fascia_of_adductor_magnus ;
    owl:disjointWith :perimysium_of_adductor_magnus ;
    :preferred_name ""Epimysium of adductor magnus""^^xsd:string ;
    :synonym ""Adductor magnus epimysium""^^xsd:string .

","epimysium of adductor magnus is a type of a fascia of adductor magnus.
epimysium of adductor magnus is different from a perimysium of adductor magnus.
epimysium of adductor magnus preferred name a Epimysium of adductor magnus.
epimysium of adductor magnus synonym a Adductor magnus epimysium.","The epimysium of the adductor magnus is a type of fascia specific to the adductor magnus muscle. It is distinct from the perimysium of the adductor magnus. The preferred name for the epimysium of the adductor magnus is ""Epimysium of adductor magnus,"" and it is also known synonymously as ""Adductor magnus epimysium.""",gpt-4o,4,4,7,7,1,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma61675,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:left_perineofemoral_line a owl:Class ;
    rdfs:label ""Left perineofemoral line""@en ;
    ns1:FMAID 61675 ;
    rdfs:subClassOf :perineofemoral_line ;
    :preferred_name ""Left perineofemoral line""^^xsd:string ;
    :synonym ""Left perineofemoral crease""^^xsd:string .

","left perineofemoral line is a type of a perineofemoral line.
left perineofemoral line preferred name a Left perineofemoral line.
left perineofemoral line synonym a Left perineofemoral crease.","The left perineofemoral line is a specific type of perineofemoral line. Its preferred name is ""Left perineofemoral line,"" and it is also known synonymously as the ""Left perineofemoral crease.""",gpt-4o,3,3,6,6,1,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma264700,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:ectomolare a owl:Class ;
    rdfs:label ""Ectomolare""@en ;
    ns1:FMAID 264700 ;
    rdfs:subClassOf :anatomical_point_of_skull ;
    :preferred_name ""Ectomolare""^^xsd:string .

","ectomolare is a type of an anatomical point of skull.
ectomolare preferred name a Ectomolare.","Ectomolare is an anatomical point on the skull, and its preferred name is Ectomolare.",gpt-4o,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma241614,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:bone_of_distal_metaphysis_of_distal_phalanx_of_right_little_finger a owl:Class ;
    rdfs:label ""Bone of distal metaphysis of distal phalanx of right little finger""@en ;
    ns1:FMAID 241614 ;
    rdfs:subClassOf :bone_of_distal_metaphysis_of_distal_phalanx_of_little_finger ;
    owl:disjointWith :bone_of_distal_metaphysis_of_distal_phalanx_of_left_little_finger ;
    :preferred_name ""Bone of distal metaphysis of distal phalanx of right little finger""^^xsd:string .

","bone of distal metaphysis of distal phalanx of right little finger is a type of a bone of distal metaphysis of distal phalanx of little finger.
bone of distal metaphysis of distal phalanx of right little finger is different from a bone of distal metaphysis of distal phalanx of left little finger.
bone of distal metaphysis of distal phalanx of right little finger preferred name a Bone of distal metaphysis of distal phalanx of right little finger.","The bone of the distal metaphysis of the distal phalanx of the right little finger is a specific type of bone found in the distal phalanx of any little finger. It differs from the bone of the distal metaphysis of the distal phalanx of the left little finger. The preferred name for this bone is ""Bone of distal metaphysis of distal phalanx of right little finger.""",gpt-4o,3,4,6,6,1,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,
fma,http://purl.org/sig/ont/fma/fma315481,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:vasculature_of_endosteum_of_left_maxilla a owl:Class ;
    rdfs:label ""Vasculature of endosteum of left maxilla""@en ;
    ns1:FMAID 315481 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :vasculature_of_left_maxilla ],
        :vasculature_of_endosteum_of_maxilla ;
    :preferred_name ""Vasculature of endosteum of left maxilla""^^xsd:string .

","vasculature of endosteum of left maxilla is a type of a vasculature of endosteum of maxilla.
vasculature of endosteum of left maxilla is a type of at least regional part of some a vasculature of left maxilla.
vasculature of endosteum of left maxilla preferred name a Vasculature of endosteum of left maxilla.","The vasculature of the endosteum of the left maxilla is a type of vasculature found in the endosteum of the maxilla. It is also considered a regional part of the vasculature of the left maxilla. The preferred name for this structure is ""Vasculature of the endosteum of the left maxilla.""",gpt-4o,3,6,7,9,2,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma83332,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:subendocardial_branch_of_septal_division_of_left_branch_of_atrioventricular_bundle a owl:Class ;
    rdfs:label ""Subendocardial branch of septal division of left branch of atrioventricular bundle""@en ;
    ns1:FMAID 83332 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :conducting_system_of_heart ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :conducting_system_of_left_ventricle ],
        [ a owl:Restriction ;
            owl:onProperty :continuous_with ;
            owl:someValuesFrom :septal_division_of_left_branch_of_atrioventricular_bundle ],
        [ a owl:Restriction ;
            owl:onProperty :continuous_with ;
            owl:someValuesFrom :regular_ventricular_cardiac_myocyte ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :cardiac_endomysium ],
        [ a owl:Restriction ;
            owl:onProperty :constitutional_part ;
            owl:someValuesFrom :purkinje_myocyte_of_atrioventricular_bundle ],
        :subdivision_of_conducting_system_of_heart ;
    :definition ""Subdivision of conducting system of heart which is interpersed with the regular cardiac myocyte on the left stratum of the interventricular septum.""^^xsd:string ;
    :preferred_name ""Subendocardial branch of septal division of left branch of atrioventricular bundle""^^xsd:string .

","subendocardial branch of septal division of left branch of atrioventricular bundle definition a Subdivision of conducting system of heart which is interpersed with the regular cardiac myocyte on the left stratum of the interventricular septum..
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of a subdivision of conducting system of heart.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least constitutional part some a cardiac endomysium.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least constitutional part some a purkinje myocyte of atrioventricular bundle.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least continuous with some a regular ventricular cardiac myocyte.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least continuous with some a septal division of left branch of atrioventricular bundle.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least regional part of some a conducting system of heart.
subendocardial branch of septal division of left branch of atrioventricular bundle is a type of at least regional part of some a conducting system of left ventricle.
subendocardial branch of septal division of left branch of atrioventricular bundle preferred name a Subendocardial branch of septal division of left branch of atrioventricular bundle.","The subendocardial branch of the septal division of the left branch of the atrioventricular bundle is a subdivision of the heart's conducting system. It is interspersed with regular cardiac myocytes on the left side of the interventricular septum. This branch is a part of the cardiac endomysium and includes Purkinje myocytes of the atrioventricular bundle. It is continuous with both regular ventricular cardiac myocytes and the septal division of the left branch of the atrioventricular bundle. Additionally, it forms a regional part of the heart's conducting system, specifically within the left ventricle. The preferred name for this structure is the subendocardial branch of the septal division of the left branch of the atrioventricular bundle.",gpt-4o,9,13,8,30,7,1.0,7.0,6.0,6.0,1.0,1.0,,,,,1.0,,,,
fma,http://purl.org/sig/ont/fma/fma25054,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:subdivision_of_trunk a owl:Class ;
    rdfs:label ""Subdivision of trunk""@en ;
    ns1:FMAID 25054 ;
    rdfs:comment """"""subdivision of cardinal body part, each instance of which is a regional part of trunk. Examples: back, front of trunk, thorax, abdomen, pelvis.
""""""^^xsd:string ;
    rdfs:subClassOf :subdivision_of_body_proper ;
    :preferred_name ""Subdivision of trunk""^^xsd:string ;
    :synonym ""Region of trunk""^^xsd:string,
        ""Trunk subdivision""^^xsd:string .

","subdivision of trunk is a type of a subdivision of body proper.
subdivision of trunk preferred name a Subdivision of trunk.
subdivision of trunk synonym a Region of trunk.
subdivision of trunk synonym a Trunk subdivision.","The subdivision of the trunk falls under the subdivision of the body proper. Its preferred name is ""Subdivision of trunk,"" and it is also known as ""Region of trunk"" or ""Trunk subdivision.""",gpt-4o,4,3,7,8,1,1.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,,
fma,http://purl.org/sig/ont/fma/fma51820,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:bone_of_distal_phalanx_of_left_big_toe a owl:Class ;
    rdfs:label ""Bone of distal phalanx of left big toe""@en ;
    ns1:FMAID 51820 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :bony_part_of_distal_phalanx_of_left_big_toe ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part ;
            owl:someValuesFrom :trabecular_bone_of_distal_phalanx_of_left_big_toe ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part ;
            owl:someValuesFrom :compact_bone_of_distal_phalanx_of_left_big_toe ],
        :bone_of_distal_phalanx_of_big_toe ;
    :preferred_name ""Bone of distal phalanx of left big toe""^^xsd:string ;
    :synonym ""Bone of distal phalanx of left great toe""^^xsd:string .

","bone of distal phalanx of left big toe is a type of a bone of distal phalanx of big toe.
bone of distal phalanx of left big toe is a type of at least constitutional part of some a bony part of distal phalanx of left big toe.
bone of distal phalanx of left big toe is a type of at least regional part some a compact bone of distal phalanx of left big toe.
bone of distal phalanx of left big toe is a type of at least regional part some a trabecular bone of distal phalanx of left big toe.
bone of distal phalanx of left big toe preferred name a Bone of distal phalanx of left big toe.
bone of distal phalanx of left big toe synonym a Bone of distal phalanx of left great toe.","The bone of the distal phalanx of the left big toe is a type of bone found in the distal phalanx of any big toe. It is at least a constitutional part of some bony part of the distal phalanx of the left big toe. Additionally, it is at least a regional part of some compact bone and some trabecular bone of the distal phalanx of the left big toe. The preferred name for this bone is ""Bone of distal phalanx of left big toe,"" and it is also known synonymously as ""Bone of distal phalanx of left great toe.""",gpt-4o,6,9,8,18,4,1.0,4.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma85653,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:wall_of_trunk_of_middle_suprarenal_artery a owl:Class ;
    rdfs:label ""Wall of trunk of middle suprarenal artery""@en ;
    ns1:FMAID 85653 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :constitutional_part_of ;
            owl:someValuesFrom :trunk_of_middle_suprarenal_artery ],
        :wall_of_trunk_of_artery ;
    :preferred_name ""Wall of trunk of middle suprarenal artery""^^xsd:string .

","wall of trunk of middle suprarenal artery is a type of a wall of trunk of artery.
wall of trunk of middle suprarenal artery is a type of at least constitutional part of some a trunk of middle suprarenal artery.
wall of trunk of middle suprarenal artery preferred name a Wall of trunk of middle suprarenal artery.","The wall of the trunk of the middle suprarenal artery is a type of wall found in the trunk of any artery. Additionally, it is at least a constitutional part of some trunk of a middle suprarenal artery. Its preferred name is ""Wall of trunk of middle suprarenal artery.""",gpt-4o,3,6,7,9,2,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma50426,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:left_thalamotuberal_artery a owl:Class ;
    rdfs:label ""Left thalamotuberal artery""@en ;
    ns1:FMAID 50426 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :branch_of ;
            owl:someValuesFrom :left_posterior_communicating_artery ],
        [ a owl:Restriction ;
            owl:onProperty :regional_part ;
            owl:someValuesFrom :trunk_of_left_thalamotuberal_artery ],
        :thalamotuberal_artery ;
    :preferred_name ""Left thalamotuberal artery""^^xsd:string .

","left thalamotuberal artery is a type of a thalamotuberal artery.
left thalamotuberal artery is a type of at least branch of some a left posterior communicating artery.
left thalamotuberal artery is a type of at least regional part some a trunk of left thalamotuberal artery.
left thalamotuberal artery preferred name a Left thalamotuberal artery.",The left thalamotuberal artery is a specific type of thalamotuberal artery. It is at least a branch of the left posterior communicating artery and is considered a regional part of the trunk of the left thalamotuberal artery. The preferred name for this artery is the Left Thalamotuberal Artery.,gpt-4o,4,8,7,13,3,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma0323568,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:superficial_fascia_of_plantar_part_of_toe a owl:Class ;
    rdfs:label ""Superficial fascia of plantar part of toe""@en ;
    ns1:FMAID 323568 ;
    rdfs:subClassOf :superficial_fascia_of_region_of_toe ;
    :preferred_name ""Superficial fascia of plantar part of toe""^^xsd:string .

","superficial fascia of plantar part of toe is a type of a superficial fascia of region of toe.
superficial fascia of plantar part of toe preferred name a Superficial fascia of plantar part of toe.","The superficial fascia of the plantar part of the toe is a type of superficial fascia found in the region of the toe. Its preferred name is ""Superficial fascia of plantar part of toe.""",gpt-4o,2,3,5,5,1,1.0,1.0,,,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma60292,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:body_of_nail_of_third_toe a owl:Class ;
    rdfs:label ""Body of nail of third toe""@en ;
    ns1:FMAID 60292 ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :regional_part_of ;
            owl:someValuesFrom :nail_of_third_toe ],
        :body_of_nail_of_toe ;
    :preferred_name ""Body of nail of third toe""^^xsd:string .

","body of nail of third toe is a type of a body of nail of toe.
body of nail of third toe is a type of at least regional part of some a nail of third toe.
body of nail of third toe preferred name a Body of nail of third toe.","The body of the nail of the third toe is a type of body of nail of a toe. It is also considered a regional part of some nail of the third toe. The preferred name for this part is ""Body of nail of third toe.""",gpt-4o,3,6,7,9,2,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
fma,http://purl.org/sig/ont/fma/fma301459,"@prefix ns1: <http://purl.org/sig/ont/fma/> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .
@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:head_of_right_pectoralis_major a owl:Class ;
    rdfs:label ""Head of right pectoralis major""@en ;
    ns1:FMAID 301459 ;
    rdfs:subClassOf :head_of_pectoralis_major ;
    owl:disjointWith :head_of_left_pectoralis_major ;
    :preferred_name ""Head of right pectoralis major""^^xsd:string .

","head of right pectoralis major is a type of a head of pectoralis major.
head of right pectoralis major is different from a head of left pectoralis major.
head of right pectoralis major preferred name a Head of right pectoralis major.","The head of the right pectoralis major is a type of head of the pectoralis major but is different from the head of the left pectoralis major. The preferred name for the head of the right pectoralis major is ""Head of right pectoralis major.""",gpt-4o,3,4,6,6,1,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,
