fragment,text
"
:landslide_lake rdfs:label ""landslide lake"" ;
    :definition ""A lake which fills a depression where drainage is blocked by solid material transported by a landslide."" ;
    :sub_class_of [ :on_property :formed_as_result_of ;
            :some_values_from :landslide_process ],
        [ :on_property :adjacent_to ;
            :some_values_from :landslide ],
        :lake .

:adjacent_to rdfs:label ""adjacent to"" .

:formed_as_result_of rdfs:label ""formed as result of"" .

:lake rdfs:label ""lake"" .

:landslide rdfs:label ""landslide"" .

:landslide_process rdfs:label ""landslide process"" .

","A landslide lake is a type of lake. It is classified as a lake and is also considered adjacent to something. Additionally, a landslide lake is formed as a result of a landslide process, where solid material transported by a landslide blocks the drainage and fills a depression. In simpler terms, a landslide lake is a lake that forms when a landslide blocks the flow of water, filling a depression with solid material."
"
:rockslide_lake rdfs:label ""rockslide lake"" ;
    :definition ""A lake which fills a depression where drainage is blocked by solid material transported by a rockslide."" ;
    :sub_class_of [ :on_property :adjacent_to ;
            :some_values_from :rockfall ],
        [ :on_property :formed_as_result_of ;
            :some_values_from :rockslide_process ],
        :landslide_lake .

:adjacent_to rdfs:label ""adjacent to"" .

:formed_as_result_of rdfs:label ""formed as result of"" .

:landslide_lake rdfs:label ""landslide lake"" .

:rockfall rdfs:label ""rockfall"" .

:rockslide_process rdfs:label ""rockslide process"" .

","A rockslide lake is a type of lake that is classified as a subtype of a landslide lake. Additionally, a rockslide lake is also categorized as being adjacent to something. The formation of a rockslide lake is a result of the rockslide process, where solid material is transported causing a depression to be filled, resulting in the creation of the lake. In other words, a rockslide lake is a body of water that forms when a rockslide occurs and blocks the natural drainage, causing a depression to be filled with solid material."
"
:rockslide_process rdfs:label ""rockslide process"" ;
    :definition ""A rockslide is a process whereby a large mass of rock moves down a hill or a mountainside."" ;
    :has_exact_synonym ""rockslip"" ;
    :sub_class_of [ :on_property :has_participant ;
            :some_values_from [ :intersection_of [ ] ] ],
        :landslide_process .

:has_participant rdfs:label ""has participant"" .

:landslide_process rdfs:label ""landslide process"" .

","The rockslide process is a subclass of the landslide process. The rockslide process, on the property of having a participant, is connected to the concept of a rockslide. A rockslide is defined as a process where a large mass of rock moves down a hill or mountainside. Additionally, the term rockslip can be used interchangeably with rockslide."
"
:karman_vortex_street rdfs:label ""Karman vortex street"" ;
    :definition ""A succession of swirling vortices caused by the unsteady separation of flow of a fluid around one or more blunt bodies."" ;
    :has_exact_synonym ""Kármán vortex street"",
        ""von Kármán vortex street"" ;
    :sub_class_of [ :union_of [ :first :aeroform ;
                    :rest [ ] ] ],
        :fluid_astronomical_body_part .

:aeroform rdfs:label ""aeroform"" .

:fluid_astronomical_body_part rdfs:label ""fluid astronomical body part"" .

",A Karman vortex street is a sub class of a fluid astronomical body part. It is also classified as aeroform. The Karman vortex street is defined as a succession of swirling vortices caused by the unsteady separation of flow of a fluid around one or more blunt bodies. It has the exact synonyms Kármán vortex street and von Kármán vortex street.
"
:ecosystem rdfs:label ""ecosystem"" ;
    :definition ""An environmental system which includes both living and non-living components."" ;
    :equivalent_class [ :intersection_of [ :first :environmental_system ;
                    :rest [ ] ] ] ;
    :sub_class_of :environmental_system .

:environmental_system rdfs:label ""environmental system"" .

",An ecosystem is an equivalent class that is an intersection of an environmental system. It is also a subclass of an environmental system and can be defined as an environmental system that includes both living and non-living components.
"
:fossil_worm_burrow rdfs:label ""fossil worm burrow"" ;
    :definition ""A channel which was formed as a result of an annelid burrowing through soil, where organic residues lining the burrow have subsequently initiated fossilization."" ;
    :sub_class_of [ :on_property :formed_as_result_of ;
            :some_values_from :fossilization_of_organic_material ],
        :channel .

:channel rdfs:label ""channel"" .

:formed_as_result_of rdfs:label ""formed as result of"" .

:fossilization_of_organic_material rdfs:label ""fossilization of organic material"" .

","A fossil worm burrow is a type of channel that was formed as a result of an annelid burrowing through soil. The organic residues lining the burrow have subsequently initiated fossilization. It can also be defined as a channel that is a sub class of channels, specifically related to the formation process and the fossilization of organic material."
"
:fossilization_of_organic_material rdfs:label ""fossilization of organic material"" ;
    :definition ""A process during which organic substances are replaced with mineral substrances, maintaining part of their anatomical organisation."" ;
    :has_broad_synonym ""fossilization"" ;
    :sub_class_of [ :on_property :has_output ;
            :some_values_from :mineral_material ],
        [ :on_property :has_input ;
            :some_values_from :organic_material ],
        :environmental_system_process .

:environmental_system_process rdfs:label ""environmental system process"" .

:has_input rdfs:label ""has input"" .

:has_output rdfs:label ""has output"" .

:mineral_material rdfs:label ""mineral material"" .

:organic_material rdfs:label ""organic material"" .

","The fossilization of organic material is a sub class of the environmental system process. It is a process that involves the replacement of organic substances with mineral substrances while maintaining part of their anatomical organisation. It has the input of organic material and the output of mineral material. This process, also known as fossilization, is a broad synonym of fossilization."
"
:forage_material rdfs:label ""forage material"" ;
    :definition ""Material which is primarily conposed of the vegetation present in tended pastures: mainly grasses, with an interspersion of legumes and other forbs."" ;
    :has_broad_synonym ""forage"" ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :plant_matter ],
        :agricultural_environmental_material .

:agricultural_environmental_material rdfs:label ""agricultural environmental material"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:plant_matter rdfs:label ""plant matter"" .

","Agricultural environmental material is a broader category that includes forage material. Forage material is a type of material that is composed primarily of plant matter. It is mainly comprised of vegetation found in tended pastures, such as grasses, legumes, and other forbs. Essentially, forage material refers to the vegetation present in pastures that is used as a food source for animals. It can be considered a synonym for forage."
"
:feed_storage_space rdfs:label ""feed storage space"" ;
    :definition ""A physical space, which may or may not be in a construction, which is used to store animal feed for agricultural purposes."" ;
    :has_related_synonym ""feed storage"" ;
    :sub_class_of :agricultural_ecosystem .

:agricultural_ecosystem rdfs:label ""agricultural ecosystem"" .

","A feed storage space is a type of agricultural ecosystem. It is a physical space, which may or may not be in a construction, that is specifically designed for storing animal feed for agricultural purposes. Additionally, another term commonly used to refer to a feed storage space is ""feed storage""."
"
:manure_storage_space rdfs:label ""manure storage space"" ;
    :definition ""A physical space, which may or may not be in a construction, which is used to store animal manure for agricultural purposes."" ;
    :has_related_synonym ""manure storage"" ;
    :sub_class_of :agricultural_ecosystem .

:agricultural_ecosystem rdfs:label ""agricultural ecosystem"" .

","A manure storage space is a type of agricultural ecosystem. It refers to a physical space, whether it is a constructed area or not, that is specifically used for storing animal manure for agricultural purposes. Additionally, it can be synonymous with the term ""manure storage""."
"
:bovine_dairy_liquid_manure rdfs:label ""bovine dairy liquid manure"" ;
    :definition ""Manure which has been collected directly or indirectly from dairy cattle, as from flushing of manure from concrete feed lanes, free stalls, and milking facilities."" ;
    :sub_class_of :animal_manure .

:animal_manure rdfs:label ""animal manure"" .

","Bovine dairy liquid manure is a type of animal manure. It is specifically defined as manure that has been collected either directly or indirectly from dairy cattle. This collection can occur through flushing of manure from concrete feed lanes, free stalls, and milking facilities."
"
:poultry_manure rdfs:label ""poultry manure"" ;
    :definition ""Manure which is composed primarily of the feces of poultry."" ;
    :sub_class_of :animal_manure .

:animal_manure rdfs:label ""animal manure"" .

","Animal manure includes various types, one of which is poultry manure. Poultry manure is defined as manure primarily made up of the feces of poultry."
"
:heat_treated_animal_manure rdfs:label ""heat-treated animal manure"" ;
    :definition ""Manure which has been subjected to heat treatment for solidification and/or sterilization purposes."" ;
    :sub_class_of :animal_manure .

:animal_manure rdfs:label ""animal manure"" .

","Heat-treated animal manure is a sub class of animal manure. It refers to manure that has been subjected to heat treatment for the purpose of solidification and/or sterilization. In other words, it is the process of treating animal manure with heat to make it more solid and to eliminate any potential pathogens."
"
:composted_animal_manure rdfs:label ""composted animal manure"" ;
    :definition ""Manure which has been subjected to a natural process of 'rotting' or decomposition of its organic matter content by microorganisms under controlled conditions."" ;
    :sub_class_of :animal_manure .

:animal_manure rdfs:label ""animal manure"" .

",Composted animal manure is a sub class of animal manure. It is defined as manure which has been subjected to a natural process of 'rotting' or decomposition of its organic matter content by microorganisms under controlled conditions.
"
:animal_manure_product rdfs:label ""animal manure product"" ;
    :definition ""A product which is composed primarily of animal manure that has been heat treated and packaged as a product for commercial or consumer use."" ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :animal_manure ],
        :manufactured_product .

:animal_manure rdfs:label ""animal manure"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:manufactured_product rdfs:label ""manufactured product"" .

","A manufactured product refers to a product that is a sub class of an animal manure product. This means that the animal manure product is a specific type of manufactured product. Additionally, the animal manure product is composed primarily of a certain property, which in this case is animal manure. This indicates that the animal manure is a significant component of the product. Furthermore, the animal manure product is defined as a product that has undergone heat treatment and has been packaged for commercial or consumer use."
"
:plant_matter rdfs:label ""plant matter"" ;
    :definition ""Organic material which is primarily composed of plant structures, living or dead."" ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :plant_anatomical_entity ],
        :organic_material,
        :solid_environmental_material .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:organic_material rdfs:label ""organic material"" .

:plant_anatomical_entity rdfs:label ""plant anatomical entity"" .

:solid_environmental_material rdfs:label ""solid environmental material"" .

","Plant matter is a sub-class of organic material and solid environmental material. It is also defined as organic material primarily composed of plant structures, whether they are living or dead. Additionally, plant matter has a property of being composed primarily of plant anatomical entities."
"
:gas_planet rdfs:label ""gas planet"" ;
    :definition ""A planet which is primarily composed of hydrogen and helium."" ;
    :equivalent_class [ :intersection_of [ :first :planet ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from [ :intersection_of [ ] ] ],
        [ :on_property :composed_primarily_of ;
            :some_values_from :astrogeological_gas ],
        :mass_of_environmental_material,
        :planet .

:astrogeological_gas rdfs:label ""astrogeological gas"" .

:mass_of_environmental_material rdfs:label ""mass of environmental material"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:planet rdfs:label ""planet"" .

","A gas planet is equivalent to the intersection of a planet. A gas planet is also categorized as a sub class of a planet and a mass of environmental material. In terms of properties, a gas planet is composed primarily of astrogeological gas. Additionally, a gas planet can be defined as a planet primarily composed of hydrogen and helium."
"
:dwarf_gas_planet rdfs:label ""dwarf gas planet"" ;
    :definition ""A gas planet which 1) is considerably smaller than a gas giant and 2) has a rocky core around which a thick envelope primarily composed of hydrogen, helium, and smaller proportions of volatiles."" ;
    :sub_class_of :gas_planet .

:gas_planet rdfs:label ""gas planet"" .

","A dwarf gas planet is a sub class of gas planet. It is defined as a gas planet that is considerably smaller than a gas giant and has a rocky core around which a thick envelope is primarily composed of hydrogen, helium, and smaller proportions of volatiles."
"
:giant_gas_planet rdfs:label ""giant gas planet"" ;
    :definition ""A gas planet which has mass and size comparable to Jupiter and Saturn."" ;
    :has_exact_synonym ""gas giant"" ;
    :sub_class_of :gas_planet .

:gas_planet rdfs:label ""gas planet"" .

","A giant gas planet is a type of gas planet, which has mass and size comparable to Jupiter and Saturn. It is also known as a gas giant."
"
:ice rdfs:label ""ice"" ;
    :definition ""An ice is an environmental material which is either frozen or which is maintained in a solid state by gravitational forces or pressure."" ;
    :sub_class_of [ :on_property :has_quality ;
            :some_values_from [ :union_of [ ] ] ],
        :environmental_material .

:environmental_material rdfs:label ""environmental material"" .

:has_quality rdfs:label ""has quality"" .

",An ice is an environmental material that is either frozen or is maintained in a solid state by gravitational forces or pressure. It is a sub class of an environmental material and also has the property of having quality.
"
:astrogeological_ice rdfs:label ""astrogeological ice"" ;
    :definition ""An astrogeological volatile which is composed primarily of chemical compounds with freezing points above an approximate threshold of 100 Kelvin."" ;
    :has_related_synonym ""ice"" ;
    :sub_class_of :volatile_astrogeological_material .

:volatile_astrogeological_material rdfs:label ""volatile astrogeological material"" .

",Astrogeological ice is a type of volatile astrogeological material. It is primarily composed of chemical compounds with freezing points above 100 Kelvin. Astrogeological ice is also referred to as ice.
"
:ice_giant rdfs:label ""ice giant"" ;
    :definition ""A giant planet which is primarily composed of elements heavier than hydrogen and helium, volatile chemical compounds with freezing points above about 100 Kelvin."" ;
    :equivalent_class [ :intersection_of [ :first :planet ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :astrogeological_ice ],
        :mass_of_environmental_material,
        :planet .

:astrogeological_ice rdfs:label ""astrogeological ice"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:mass_of_environmental_material rdfs:label ""mass of environmental material"" .

:planet rdfs:label ""planet"" .

","An ice giant is an equivalent class that is an intersection of a planet. It is also a sub class of a planet and a mass of environmental material. Additionally, an ice giant is a sub class of an object that is composed primarily of and has some values from astrogeological ice. In simple terms, an ice giant is a giant planet primarily composed of elements heavier than hydrogen and helium, as well as volatile chemical compounds with freezing points above about 100 Kelvin."
"
:mini_neptune rdfs:label ""mini-Neptune"" ;
    :definition ""A gas planet which has an atmosphere composed of hydrogen and helium  - probably with deep layers of ice, rock or liquid oceans (made of water, ammonia, a mixture of both, or heavier volatiles) - and a small core made of low-density volatiles."" ;
    :has_related_synonym ""transitional planet"" ;
    :sub_class_of :gas_planet .

:gas_planet rdfs:label ""gas planet"" .

","A mini-Neptune is a type of gas planet, which has an atmosphere composed of hydrogen and helium, possibly with deep layers of ice, rock, or liquid oceans consisting of water, ammonia, a combination of both, or heavier volatiles. Additionally, it has a small core made of low-density volatiles. This type of planet is also referred to as a transitional planet."
"
:super_jupiter rdfs:label ""super-Jupiter"" ;
    :definition ""An astronomical object which is more massive than the planet Jupiter."" ;
    :sub_class_of :astronomical_body .

:astronomical_body rdfs:label ""astronomical body"" .

","A super-Jupiter is an astronomical body, which is a sub class of an astronomical body. It is defined as an astronomical object that is more massive than the planet Jupiter."
"
:gravitational_motion rdfs:label ""gravitational motion"" ;
    :definition ""A process during which one or more entities move along geodesics in a region of spacetime that has been sufficiently curved towards an entity with sufficient mass and/or energy."" ;
    :sub_class_of :environmental_system_process .

:environmental_system_process rdfs:label ""environmental system process"" .

",Gravitational motion is a sub class of environmental system process. It refers to a process during which one or more entities move along geodesics in a region of spacetime that has been sufficiently curved towards an entity with sufficient mass and/or energy.
"
:hot_jupiter rdfs:label ""hot Jupiter"" ;
    :definition ""A giant gas planet which has a jovian-scale mass (0.36–11.8 Jupiter masses), a short orbital period (1.3–111 Earth days), and which is close to the star it orbits, resulting in extreme and exotic atmospheric properties."" ;
    :has_exact_synonym ""epistellar jovian"",
        ""pegasean planet"",
        ""pegasid"",
        ""roaster planet"" ;
    :sub_class_of :giant_gas_planet .

:giant_gas_planet rdfs:label ""giant gas planet"" .

","A hot Jupiter is a giant gas planet that falls under the sub-class of giant gas planets. It is defined as a planet with a jovian-scale mass, ranging from 0.36 to 11.8 times the mass of Jupiter. Additionally, it has a short orbital period, varying from 1.3 to 111 Earth days. Being located in close proximity to the star it orbits, a hot Jupiter exhibits extreme and exotic atmospheric properties. Other terms that can be used interchangeably to refer to a hot Jupiter include epistellar jovian, pegasean planet, pegasid, and roaster planet."
"
:hot_neptune rdfs:label ""hot Neptune"" ;
    :definition ""A gas planet which has a mass similar to that of Neptune or Uranus and which closely orbits its star (normally at a distance less than 1 Astronomical Unit)."" ;
    :has_exact_synonym ""hoptune"" ;
    :sub_class_of :gas_planet .

:gas_planet rdfs:label ""gas planet"" .

","A hot Neptune is a type of gas planet that is closely orbiting its star, typically at a distance of less than 1 Astronomical Unit. It has a similar mass to that of Neptune or Uranus. It is also known by the exact synonym ""hoptune""."
"
:mega_earth rdfs:label ""mega-Earth"" ;
    :definition ""A terrestrial exoplanet which is at least ten times the mass of Earth."" ;
    :sub_class_of :terrestrial_planet .

:terrestrial_planet rdfs:label ""terrestrial planet"" .

","Mega-Earth is a terrestrial planet, meaning it belongs to the class of terrestrial planets. Specifically, it is a type of exoplanet that is at least ten times the mass of Earth."
"
:super_earth rdfs:label ""super-Earth"" ;
    :definition ""A terrestrial planet which has a mass higher than Earth's, but substantially below the masses of Uranus and Neptune (15 and 17 Earth masses, respectively)."" ;
    :sub_class_of :terrestrial_planet .

:terrestrial_planet rdfs:label ""terrestrial planet"" .

","A super-Earth is a type of terrestrial planet that has a mass higher than Earth's but is still significantly lower than the masses of Uranus and Neptune, which are 15 and 17 times the mass of Earth, respectively."
"
:desert_planet rdfs:label ""desert planet"" ;
    :definition ""A terrestrial planet which has a surface dominated by hot deserts."" ;
    :equivalent_class [ :intersection_of [ :first :terrestrial_planet ;
                    :rest [ ] ] ] ;
    :has_exact_synonym ""dry planet"" ;
    :sub_class_of [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ],
        :terrestrial_planet .

:has_part rdfs:label ""has part"" .

:terrestrial_planet rdfs:label ""terrestrial planet"" .

","A desert planet is an equivalent class within the intersection of terrestrial planets. In other words, a desert planet is a type of terrestrial planet. Additionally, a desert planet is a subclass of terrestrial planets, meaning it is a more specific category within that broader classification.

Furthermore, a desert planet is defined as a terrestrial planet with a surface dominated by hot deserts. Put simply, it is a planet with a predominantly arid and dry environment. This definition is also synonymous with a dry planet, which is another term used to describe a desert planet."
"
:ocean_planet rdfs:label ""ocean planet"" ;
    :definition ""A planet which has a surface layer that nearly completely or completely covered by water, and which has a substantial portion of its mass composed of water."" ;
    :equivalent_class [ :intersection_of [ :first :planet ;
                    :rest [ ] ] ] ;
    :has_exact_synonym ""aquaplanet"",
        ""panthalassic planet"",
        ""water world"" ;
    :sub_class_of [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ],
        :planet .

:has_part rdfs:label ""has part"" .

:planet rdfs:label ""planet"" .

","An ocean planet is a type of planet that is equivalent to the intersection of the set of planets. It is also a subclass of the set of planets. Furthermore, an ocean planet is a subclass of an entity that has the property 'has part'. 

In terms of definition, an ocean planet is described as a planet which has a surface layer that is nearly completely or completely covered by water, and which contains a significant amount of water in its overall mass. It is also referred to as an aquaplanet, panthalassic planet, and water world."
"
:ice_planet rdfs:label ""ice planet"" ;
    :definition ""A planet which has a surface layer that nearly completely or completely covered by ice, and which has a substantial portion of its mass composed of ice."" ;
    :equivalent_class [ :intersection_of [ :first :planet ;
                    :rest [ ] ] ] ;
    :has_exact_synonym ""cryoplanet"" ;
    :sub_class_of [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ],
        :planet .

:has_part rdfs:label ""has part"" .

:planet rdfs:label ""planet"" .

","An ice planet is a type of planet that is characterized by a surface layer that is either completely or nearly completely covered by ice. It also contains a significant amount of ice in its mass. It is considered a sub class of planets and is an equivalent class to the intersection of planets. Additionally, an ice planet is also classified as a type of object that has a part, based on its relationship with the property ""has part"". It can also be referred to as a cryoplanet, as these terms are considered exact synonyms."
"@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:carbon_dioxide_ice rdfs:label ""carbon dioxide ice"" ;
    :definition ""Ice which is primarily composed of carbon dioxide.""^^xsd:string ;
    :equivalent_class [ :intersection_of [ :first :ice ;
                    :rest [ ] ] ] ;
    :has_related_synonym ""dry ice"" ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :carbon_dioxide ],
        :ice .

:carbon_dioxide rdfs:label ""carbon dioxide"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:ice rdfs:label ""ice"" .

","Ice that is primarily composed of carbon dioxide, also known as carbon dioxide ice or dry ice, is an equivalent class of ice and is a subclass of ice. It is defined as ice that is primarily composed of carbon dioxide. This type of ice is also related to the property of being composed primarily of carbon dioxide and is associated with the synonym ""dry ice""."
"@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:methane_ice rdfs:label ""methane ice"" ;
    :definition ""Ice which is primarily composed of methane.""^^xsd:string ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :methane ],
        :hydrocarbon_based_environmental_material,
        :ice .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:hydrocarbon_based_environmental_material rdfs:label ""hydrocarbon-based environmental material"" .

:ice rdfs:label ""ice"" .

:methane rdfs:label ""methane"" .

","Methane ice is a type of ice, specifically a sub class of ice. It is also classified as a sub class of hydrocarbon-based environmental material. Methane ice is a substance that is primarily composed of methane."
"@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:ammonia_ice rdfs:label ""ammonia ice"" ;
    :definition ""Ice which is primarily composed of ammonia.""^^xsd:string ;
    :equivalent_class [ :intersection_of [ :first :ice ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :ammonia ],
        :ice .

:ammonia rdfs:label ""ammonia"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:ice rdfs:label ""ice"" .

","Ammonia ice is an equivalent class that is formed by the intersection of the class ""ice"". It is also a subclass of ""ice"". Additionally, ammonia ice is a subclass of the class ""composed primarily of"" and it has some values from the class ""ammonia"". In other words, ammonia ice is defined as ice that is primarily composed of ammonia."
"@prefix xsd: <http://www.w3.org/2001/XMLSchema#> .

:carbon_monoxide_ice rdfs:label ""carbon monoxide ice"" ;
    :definition ""Ice which is primarily composed of carbon monoxide.""^^xsd:string ;
    :equivalent_class [ :intersection_of [ :first :ice ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :composed_primarily_of ;
            :some_values_from :carbon_monoxide ],
        :ice .

:carbon_monoxide rdfs:label ""carbon monoxide"" .

:composed_primarily_of rdfs:label ""composed primarily of"" .

:ice rdfs:label ""ice"" .

","Carbon monoxide ice is an equivalent class that is an intersection of ice. It is also a subclass of ice. This means that carbon monoxide ice shares similar characteristics as regular ice, but it is primarily composed of carbon monoxide. In other words, it is a specific type of ice that contains a significant amount of carbon monoxide."
"
:iron_planet rdfs:label ""iron planet"" ;
    :definition ""A planet which in primarily composed of an iron-rich core with little to no mantle"" ;
    :equivalent_class [ :intersection_of [ :first :terrestrial_planet ;
                    :rest [ ] ] ] ;
    :has_exact_synonym ""cannonball planet"" ;
    :sub_class_of [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ],
        [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ],
        :terrestrial_planet .

:has_part rdfs:label ""has part"" .

:terrestrial_planet rdfs:label ""terrestrial planet"" .

","An iron planet is a type of terrestrial planet. It is a planet primarily composed of an iron-rich core with little to no mantle. It can also be referred to as a cannonball planet. Iron planets are an equivalent class in the intersection of terrestrial planets. Additionally, they are a subclass of terrestrial planets. Moreover, they are classified as having the property of having parts."
"
:lava_planet rdfs:label ""lava planet"" ;
    :definition ""A planet which has a surface layer that nearly completely or completely covered by lava, and which has a substantial portion of its mass composed of lava."" ;
    :equivalent_class [ :intersection_of [ :first :planet ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ],
        :planet .

:has_part rdfs:label ""has part"" .

:planet rdfs:label ""planet"" .

","A lava planet is equivalent to and an intersection of a planet. It is also a subclass of a planet. Additionally, a lava planet is a subclass of an entity that has the property of having parts. In other words, a lava planet is defined as a planet which has a surface layer that is nearly completely or completely covered by lava, and it also has a substantial portion of its mass composed of lava."
"
:sub_earth rdfs:label ""sub-Earth"" ;
    :definition ""A terrestrial planet which has a mass smaller than Earth's, such that 1) it lacks a magnetic field strong enough to shield its atmosphere from erosion by stellar wind and 2) it has comparatively short periods of geological activity unless it is subject to gravitational tidal forces from a much more massive object."" ;
    :sub_class_of :terrestrial_planet .

:terrestrial_planet rdfs:label ""terrestrial planet"" .

","A sub-Earth is a type of terrestrial planet that is classified as having a smaller mass than Earth's. It is characterized by two main traits. Firstly, it lacks a magnetic field that is strong enough to protect its atmosphere from erosion caused by stellar wind. Secondly, sub-Earths typically have relatively brief periods of geological activity, unless they are influenced by gravitational tidal forces exerted by a much larger object."
"
:chthonian_planet rdfs:label ""chthonian planet"" ;
    :definition ""A planet which is formed as a result of a gas giant's hydrogen and helium atmosphere, as well as its outer layers, being stripped away by a stellar wind through photoevaporation and hydrodynamic escape."" ;
    :equivalent_class [ :intersection_of [ :first :planet ;
                    :rest [ ] ] ] ;
    :has_exact_synonym ""cthonian planet"" ;
    :sub_class_of [ :on_property :derives_from ;
            :some_values_from :giant_gas_planet ],
        [ :on_property :formed_as_result_of ;
            :some_values_from [ :intersection_of [ ] ] ],
        :planet .

:derives_from rdfs:label ""derives from"" .

:formed_as_result_of rdfs:label ""formed as result of"" .

:giant_gas_planet rdfs:label ""giant gas planet"" .

:planet rdfs:label ""planet"" .

","A chthonian planet is a type of planet that is equivalent to and an intersection of the broader category of planets. It is a subclass of planets and is derived from or has some values from giant gas planets. Moreover, it is formed as a result of certain properties, such as its atmosphere being stripped away by a stellar wind. In other words, a chthonian planet is defined as a planet that is formed when a gas giant loses its hydrogen and helium atmosphere, as well as its outer layers, due to photoevaporation and hydrodynamic escape caused by a stellar wind. This type of planet is also known as a cthonian planet."
"
:photoevaporation rdfs:label ""photoevaporation"" ;
    :definition ""A process during which energetic radiation ionises gas and causes it to disperse away from the ionising source."" ;
    :sub_class_of [ :on_property :has_participant ;
            :some_values_from :gaseous_environmental_material ],
        [ :on_property :has_part ;
            :some_values_from :electromagnetic_radiation ],
        :material_transport_process .

:electromagnetic_radiation rdfs:label ""electromagnetic radiation"" .

:gaseous_environmental_material rdfs:label ""gaseous environmental material"" .

:has_part rdfs:label ""has part"" .

:has_participant rdfs:label ""has participant"" .

:material_transport_process rdfs:label ""material transport process"" .

","Photoevaporation is a sub class of a material transport process. It can be classified as a process that occurs due to the ionization of gas caused by energetic radiation, causing the gas to disperse away from the source of ionization. In terms of its properties, photoevaporation has a part and has a participant. Additionally, it involves some values from electromagnetic radiation and gaseous environmental material."
"
:helium_planet rdfs:label ""helium planet"" ;
    :definition ""A gas planet which has an atmosphere composed primarily of helium."" ;
    :equivalent_class [ :intersection_of [ :first :gas_planet ;
                    :rest [ ] ] ] ;
    :sub_class_of [ :on_property :has_part ;
            :some_values_from [ :intersection_of [ ] ] ],
        :gas_planet .

:has_part rdfs:label ""has part"" .

:gas_planet rdfs:label ""gas planet"" .

","A helium planet is equivalent to the intersection of a gas planet. It is also a sub class of a gas planet. Additionally, a helium planet is a sub class of an entity that has the property of having a part. Lastly, a helium planet is defined as a gas planet that has an atmosphere primarily consisting of helium."
"
:planetesimal rdfs:label ""planetesimal"" ;
    :definition ""An astronomical body which 1) is held together by its own gravity, 2)  can attract other, similar bodies through mutual gravitational influence, and 3) has orbital dynamics that are not significantly affected by gas drag."" ;
    :sub_class_of :astronomical_body .

:astronomical_body rdfs:label ""astronomical body"" .

","A planetesimal is an astronomical body that belongs to the sub class of astronomical bodies. It is characterized by being held together by its own gravity and having the ability to attract other similar bodies through mutual gravitational influence. Additionally, planetesimals have orbital dynamics that are not significantly affected by gas drag."
"
:protoplanet rdfs:label ""protoplanet"" ;
    :definition ""An astronomical object that forms within a protoplanetary disc when planetesimals and other solid debris aggregate and, due to gravitational forces,  fuse and initiate internal melting to produce a differentiated interior."" ;
    :has_exact_synonym ""planetary embryo"" ;
    :sub_class_of :astronomical_body .

:astronomical_body rdfs:label ""astronomical body"" .

","A protoplanet is an astronomical body that forms within a protoplanetary disc when planetesimals and other solid debris aggregate and, due to gravitational forces, fuse and initiate internal melting to produce a differentiated interior. It is a sub class of an astronomical body. Additionally, a protoplanet is also known as a planetary embryo."
