ontology,root,fragment,text,llm_text,statements,llm_used
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#MozzarellaTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:mozzarella_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:hasValue :italy ;
            owl:onProperty :has_country_of_origin ],
        [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :cheese_topping ;
    owl:disjointWith :four_cheeses_topping,
        :goats_cheese_topping,
        :gorgonzola_topping,
        :parmesan_topping .

","mozzarella topping is a type of a cheese topping.
mozzarella topping is a type of must has country of origin an italy.
mozzarella topping is a type of at least has spiciness some a mild.
mozzarella topping is different from a goats cheese topping.
mozzarella topping is different from a gorgonzola topping.
mozzarella topping is different from a parmesan topping.
mozzarella topping is different from a four cheeses topping.","Mozzarella topping is a type of cheese topping that originates from Italy. It has a mild level of spiciness. Unlike other cheese toppings, mozzarella topping is distinct from goat cheese, gorgonzola, parmesan, and four cheeses toppings.",7,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HotSpicedBeefTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hot_spiced_beef_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :hot ],
        :meat_topping ;
    owl:disjointWith :chicken_topping,
        :ham_topping,
        :peperoni_sausage_topping .

","hot spiced beef topping is a type of a meat topping.
hot spiced beef topping is a type of at least has spiciness some a hot.
hot spiced beef topping is different from a peperoni sausage topping.
hot spiced beef topping is different from a chicken topping.
hot spiced beef topping is different from a ham topping.","Hot spiced beef topping is a type of meat topping that has some level of spiciness. It is distinct from pepperoni sausage topping, chicken topping, and ham topping.",5,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#RosemaryTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:rosemary_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :herb_spice_topping ;
    owl:disjointWith :cajun_spice_topping .

","rosemary topping is a type of a herb spice topping.
rosemary topping is a type of at least has spiciness some a mild.
rosemary topping is different from a cajun spice topping.","Rosemary topping is a type of herb spice topping. It has a mild spiciness. Additionally, rosemary topping is different from a Cajun spice topping.",3,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ParmaHamTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:parma_ham_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :ham_topping .

","parma ham topping is a type of a ham topping.
parma ham topping is a type of at least has spiciness some a mild.",Parma ham topping is a type of ham topping. It has a mild level of spiciness.,2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#CaperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:caper_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :asparagus_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","caper topping is a type of a vegetable topping.
caper topping is a type of at least has spiciness some a mild.
caper topping is different from a pepper topping.
caper topping is different from a petit pois topping.
caper topping is different from a leek topping.
caper topping is different from a spinach topping.
caper topping is different from a garlic topping.
caper topping is different from a mushroom topping.
caper topping is different from a tomato topping.
caper topping is different from an asparagus topping.
caper topping is different from an olive topping.
caper topping is different from an onion topping.
caper topping is different from a rocket topping.
caper topping is different from an artichoke topping.","Caper topping is a type of vegetable topping that has a mild spiciness. It is distinct from other toppings such as pepper, petit pois, leek, spinach, garlic, mushroom, tomato, asparagus, olive, onion, rocket, and artichoke.",14,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Medium,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:medium a owl:Class ;
    rdfs:subClassOf :spiciness ;
    owl:disjointWith :hot,
        :mild .

","medium is a type of a spiciness.
medium is different from a hot.
medium is different from a mild.",Medium is a type of spiciness. It's different from hot and also distinct from mild.,3,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HotGreenPepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hot_green_pepper_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :hot ],
        :green_pepper_topping .

","hot green pepper topping is a type of a green pepper topping.
hot green pepper topping is a type of at least has spiciness some a hot.","A hot green pepper topping is a type of green pepper topping. Additionally, it has some level of spiciness, making it hot.",2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#ThinAndCrispyBase,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:thin_and_crispy_base a owl:Class ;
    rdfs:subClassOf :pizza_base ;
    owl:disjointWith :deep_pan_base .

","thin and crispy base is a type of a pizza base.
thin and crispy base is different from a deep pan base.",A thin and crispy base is a type of pizza base. It's different from a deep pan base.,2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NonVegetarianPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:non_vegetarian_pizza a owl:Class ;
    rdfs:comment ""Any Pizza that is not a VegetarianPizza""@en ;
    owl:disjointWith :vegetarian_pizza ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Class ;
                            owl:complementOf :vegetarian_pizza ] ;
                    rdf:rest [ rdf:first :pizza ;
                            rdf:rest :nil ] ] ] .

","non vegetarian pizza is different from a vegetarian pizza.
non vegetarian pizza is same as all of (complement of a vegetarian pizza and a pizza).","A non-vegetarian pizza is different from a vegetarian pizza. In fact, a non-vegetarian pizza is the same as the combination of a pizza and the complement of a vegetarian pizza.",2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#SlicedTomatoTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:sliced_tomato_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :tomato_topping ;
    owl:disjointWith :sundried_tomato_topping .

","sliced tomato topping is a type of a tomato topping.
sliced tomato topping is a type of at least has spiciness some a mild.
sliced tomato topping is different from a sundried tomato topping.",Sliced tomato topping is a type of tomato topping that has a mild level of spiciness. It is different from sundried tomato topping.,3,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#NutTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:nut_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :sauce_topping,
        :vegetable_topping .

","nut topping is a type of a pizza topping.
nut topping is a type of at least has spiciness some a mild.
nut topping is different from a fruit topping.
nut topping is different from a cheese topping.
nut topping is different from a herb spice topping.
nut topping is different from a meat topping.
nut topping is different from a fish topping.
nut topping is different from a vegetable topping.
nut topping is different from a sauce topping.","Nut topping is a type of pizza topping that has a mild level of spiciness. Unlike fruit, cheese, herb spice, meat, fish, vegetable, and sauce toppings, nut topping stands out with its unique characteristics.",9,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#GreenPepperTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:green_pepper_topping a owl:Class ;
    rdfs:subClassOf :pepper_topping ;
    owl:disjointWith :jalapeno_pepper_topping,
        :peperonata_topping,
        :sweet_pepper_topping .

","green pepper topping is a type of a pepper topping.
green pepper topping is different from a jalapeno pepper topping.
green pepper topping is different from a peperonata topping.
green pepper topping is different from a sweet pepper topping.","A green pepper topping is a specific type of pepper topping. It stands apart from a jalapeno pepper topping, a peperonata topping, and a sweet pepper topping.",4,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#DomainConcept,"@prefix owl: <http://www.w3.org/2002/07/owl#> .

:domain_concept a owl:Class ;
    owl:disjointWith :value_partition .

",domain concept is different from a value partition.,A domain concept is different from a value partition.,1,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Fiorentina,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:fiorentina a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :garlic_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :spinach_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :parmesan_topping ;
                            rdf:rest [ rdf:first :tomato_topping ;
                                    rdf:rest [ rdf:first :mozzarella_topping ;
                                            rdf:rest [ rdf:first :spinach_topping ;
                                                    rdf:rest [ rdf:first :garlic_topping ;
                                                            rdf:rest [ rdf:first :olive_topping ;
                                                                    rdf:rest :nil ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :parmesan_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","fiorentina is a type of a named pizza.
fiorentina is a type of at least has topping some an olive topping.
fiorentina is a type of at least has topping some a mozzarella topping.
fiorentina is a type of at least has topping some a garlic topping.
fiorentina is a type of at least has topping some a spinach topping.
fiorentina is a type of at least has topping some a tomato topping.
fiorentina is a type of only has topping any of (a parmesan topping and a tomato topping and a mozzarella topping and a spinach topping and a garlic topping and an olive topping).
fiorentina is a type of at least has topping some a parmesan topping.
fiorentina is different from a la reine.
fiorentina is different from a frutti di mare.
fiorentina is different from a margherita.
fiorentina is different from an american hot.
fiorentina is different from a veneziana.
fiorentina is different from a sloppy giuseppe.
fiorentina is different from an unclosed pizza.
fiorentina is different from a mushroom.
fiorentina is different from a pollo ad astra.
fiorentina is different from a caprina.
fiorentina is different from a cajun.
fiorentina is different from a giardiniera.
fiorentina is different from an american.
fiorentina is different from a prince carlo.
fiorentina is different from a capricciosa.
fiorentina is different from a siciliana.
fiorentina is different from a parmense.
fiorentina is different from a rosa.
fiorentina is different from a soho.
fiorentina is different from a quattro formaggi.
fiorentina is different from a four seasons.
fiorentina is different from a napoletana.","Fiorentina is a type of pizza that comes with a variety of toppings. It includes olives, mozzarella, garlic, spinach, tomatoes, and parmesan. These toppings are essential to the Fiorentina pizza, and it doesn't include any other toppings beyond these. Additionally, Fiorentina is distinct from other pizzas like La Reine, Frutti di Mare, Margherita, American Hot, Veneziana, Sloppy Giuseppe, unclosed pizza, Mushroom, Pollo ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Quattro Formaggi, Four Seasons, and Napoletana.",30,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#QuattroFormaggi,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:quattro_formaggi a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :four_cheeses_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :four_cheeses_topping ;
                            rdf:rest [ rdf:first :tomato_topping ;
                                    rdf:rest :nil ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :giardiniera,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","quattro formaggi is a type of a named pizza.
quattro formaggi is a type of at least has topping some a four cheeses topping.
quattro formaggi is a type of only has topping any of (a four cheeses topping and a tomato topping).
quattro formaggi is a type of at least has topping some a tomato topping.
quattro formaggi is different from a la reine.
quattro formaggi is different from a frutti di mare.
quattro formaggi is different from a fiorentina.
quattro formaggi is different from a margherita.
quattro formaggi is different from a veneziana.
quattro formaggi is different from a sloppy giuseppe.
quattro formaggi is different from an american hot.
quattro formaggi is different from an unclosed pizza.
quattro formaggi is different from a mushroom.
quattro formaggi is different from a pollo ad astra.
quattro formaggi is different from a caprina.
quattro formaggi is different from a cajun.
quattro formaggi is different from a giardiniera.
quattro formaggi is different from an american.
quattro formaggi is different from a prince carlo.
quattro formaggi is different from a capricciosa.
quattro formaggi is different from a siciliana.
quattro formaggi is different from a parmense.
quattro formaggi is different from a rosa.
quattro formaggi is different from a soho.
quattro formaggi is different from a four seasons.
quattro formaggi is different from a napoletana.","Quattro Formaggi is a type of pizza known for its four cheese topping. It must have at least some of these cheeses as a topping and can also include a tomato topping. Unlike many other pizzas, Quattro Formaggi is distinct from La Reine, Frutti di Mare, Fiorentina, Margherita, Veneziana, Sloppy Giuseppe, American Hot, and unclosed pizzas. It also stands apart from Mushroom, Pollo ad Astra, Caprina, Cajun, Giardiniera, American, Prince Carlo, Capricciosa, Siciliana, Parmense, Rosa, Soho, Four Seasons, and Napoletana pizzas.",26,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#AsparagusTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:asparagus_topping a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :mild ],
        :vegetable_topping ;
    owl:disjointWith :artichoke_topping,
        :caper_topping,
        :garlic_topping,
        :leek_topping,
        :mushroom_topping,
        :olive_topping,
        :onion_topping,
        :pepper_topping,
        :petit_pois_topping,
        :rocket_topping,
        :spinach_topping,
        :tomato_topping .

","asparagus topping is a type of a vegetable topping.
asparagus topping is a type of at least has spiciness some a mild.
asparagus topping is different from a pepper topping.
asparagus topping is different from a leek topping.
asparagus topping is different from a petit pois topping.
asparagus topping is different from a spinach topping.
asparagus topping is different from a caper topping.
asparagus topping is different from a garlic topping.
asparagus topping is different from a mushroom topping.
asparagus topping is different from a tomato topping.
asparagus topping is different from an olive topping.
asparagus topping is different from an onion topping.
asparagus topping is different from a rocket topping.
asparagus topping is different from an artichoke topping.","Asparagus topping is a type of vegetable topping that has a mild spiciness. It stands out from other toppings such as pepper, leek, petit pois, spinach, caper, garlic, mushroom, tomato, olive, onion, rocket, and artichoke toppings.",14,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#PizzaBase,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:pizza_base a owl:Class ;
    rdfs:subClassOf :domain_concept ;
    owl:disjointWith :ice_cream,
        :pizza,
        :pizza_topping .

","pizza base is a type of a domain concept.
pizza base is different from a pizza.
pizza base is different from an ice cream.
pizza base is different from a pizza topping.","A pizza base is a type of domain concept. It is distinct from a pizza, an ice cream, and a pizza topping.",4,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#Giardiniera,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:giardiniera a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mushroom_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :leek_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :peperonata_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :sliced_tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :mozzarella_topping ],
        [ a owl:Restriction ;
            owl:allValuesFrom [ a owl:Class ;
                    owl:unionOf [ rdf:first :leek_topping ;
                            rdf:rest [ rdf:first :mozzarella_topping ;
                                    rdf:rest [ rdf:first :mushroom_topping ;
                                            rdf:rest [ rdf:first :olive_topping ;
                                                    rdf:rest [ rdf:first :peperonata_topping ;
                                                            rdf:rest [ rdf:first :petit_pois_topping ;
                                                                    rdf:rest [ rdf:first :sliced_tomato_topping ;
                                                                            rdf:rest [ rdf:first :tomato_topping ;
                                                                                    rdf:rest :nil ] ] ] ] ] ] ] ] ] ;
            owl:onProperty :has_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :olive_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :tomato_topping ],
        [ a owl:Restriction ;
            owl:onProperty :has_topping ;
            owl:someValuesFrom :petit_pois_topping ],
        :named_pizza ;
    owl:disjointWith :american,
        :american_hot,
        :cajun,
        :capricciosa,
        :caprina,
        :fiorentina,
        :four_seasons,
        :frutti_di_mare,
        :la_reine,
        :margherita,
        :mushroom,
        :napoletana,
        :parmense,
        :pollo_ad_astra,
        :prince_carlo,
        :quattro_formaggi,
        :rosa,
        :siciliana,
        :sloppy_giuseppe,
        :soho,
        :unclosed_pizza,
        :veneziana .

","giardiniera is a type of a named pizza.
giardiniera is a type of at least has topping some a mushroom topping.
giardiniera is a type of at least has topping some a leek topping.
giardiniera is a type of at least has topping some a peperonata topping.
giardiniera is a type of at least has topping some a sliced tomato topping.
giardiniera is a type of at least has topping some a mozzarella topping.
giardiniera is a type of only has topping any of (a leek topping and a mozzarella topping and a mushroom topping and an olive topping and a peperonata topping and a petit pois topping and a sliced tomato topping and a tomato topping).
giardiniera is a type of at least has topping some an olive topping.
giardiniera is a type of at least has topping some a tomato topping.
giardiniera is a type of at least has topping some a petit pois topping.
giardiniera is different from a la reine.
giardiniera is different from a frutti di mare.
giardiniera is different from a fiorentina.
giardiniera is different from a margherita.
giardiniera is different from an american hot.
giardiniera is different from a sloppy giuseppe.
giardiniera is different from a veneziana.
giardiniera is different from an unclosed pizza.
giardiniera is different from a mushroom.
giardiniera is different from a pollo ad astra.
giardiniera is different from a caprina.
giardiniera is different from a cajun.
giardiniera is different from an american.
giardiniera is different from a prince carlo.
giardiniera is different from a capricciosa.
giardiniera is different from a siciliana.
giardiniera is different from a parmense.
giardiniera is different from a rosa.
giardiniera is different from a soho.
giardiniera is different from a quattro formaggi.
giardiniera is different from a four seasons.
giardiniera is different from a napoletana.","Giardiniera is a unique type of pizza that comes with a variety of toppings. It includes mushrooms, leeks, peperonata, sliced tomatoes, mozzarella, olives, tomatoes, and petit pois. However, it only features toppings like leeks, mozzarella, mushrooms, olives, peperonata, petit pois, sliced tomatoes, and tomatoes. Giardiniera stands out from other pizzas such as la reine, frutti di mare, fiorentina, margherita, american hot, sloppy giuseppe, veneziana, unclosed pizza, mushroom, pollo ad astra, caprina, cajun, american, prince carlo, capricciosa, siciliana, parmense, rosa, soho, quattro formaggi, four seasons, and napoletana.",32,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetarianPizza,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetarian_pizza a owl:Class ;
    rdfs:comment ""Any pizza that does not have fish topping and does not have meat topping is a VegetarianPizza. Members of this class do not need to have any toppings at all.""@en ;
    owl:disjointWith :non_vegetarian_pizza ;
    owl:equivalentClass [ a owl:Class ;
            owl:intersectionOf [ rdf:first [ a owl:Class ;
                            owl:complementOf [ a owl:Restriction ;
                                    owl:onProperty :has_topping ;
                                    owl:someValuesFrom :meat_topping ] ] ;
                    rdf:rest [ rdf:first [ a owl:Class ;
                                    owl:complementOf [ a owl:Restriction ;
                                            owl:onProperty :has_topping ;
                                            owl:someValuesFrom :fish_topping ] ] ;
                            rdf:rest [ rdf:first :pizza ;
                                    rdf:rest :nil ] ] ] ] .

","vegetarian pizza is different from a non vegetarian pizza.
vegetarian pizza is same as all of (complement of at least has topping some a meat topping and complement of at least has topping some a fish topping and a pizza).",A vegetarian pizza is different from a non-vegetarian pizza. A vegetarian pizza is the same as a pizza that does not have any meat or fish toppings.,2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#TobascoPepperSauce,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:tobasco_pepper_sauce a owl:Class ;
    rdfs:subClassOf [ a owl:Restriction ;
            owl:onProperty :has_spiciness ;
            owl:someValuesFrom :hot ],
        :sauce_topping .

","tobasco pepper sauce is a type of a sauce topping.
tobasco pepper sauce is a type of at least has spiciness some a hot.",Tobasco pepper sauce is a type of sauce topping. It is known for its spiciness and is considered quite hot.,2,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#HamTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:ham_topping a owl:Class ;
    rdfs:subClassOf :meat_topping ;
    owl:disjointWith :chicken_topping,
        :hot_spiced_beef_topping,
        :peperoni_sausage_topping .

","ham topping is a type of a meat topping.
ham topping is different from a peperoni sausage topping.
ham topping is different from a chicken topping.
ham topping is different from a hot spiced beef topping.","Ham topping is a type of meat topping. It's distinct from pepperoni sausage topping, chicken topping, and hot spiced beef topping.",4,True
pizza,http://www.co-ode.org/ontologies/pizza/2005/10/18/pizza.owl#VegetableTopping,"@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:vegetable_topping a owl:Class ;
    rdfs:subClassOf :pizza_topping ;
    owl:disjointWith :cheese_topping,
        :fish_topping,
        :fruit_topping,
        :herb_spice_topping,
        :meat_topping,
        :nut_topping,
        :sauce_topping .

","vegetable topping is a type of a pizza topping.
vegetable topping is different from a cheese topping.
vegetable topping is different from a fruit topping.
vegetable topping is different from a herb spice topping.
vegetable topping is different from a meat topping.
vegetable topping is different from a fish topping.
vegetable topping is different from a nut topping.
vegetable topping is different from a sauce topping.","A vegetable topping is a type of pizza topping. It stands apart from other toppings like cheese, fruit, herb spice, meat, fish, nut, and sauce toppings.",8,True
